date,premise_code,item_code,price,year,month,previous_price,next_price,Price_Increase,price_change,price_change_pct,item,state,district,premise_type
2025-11-10,21471,1,9.45,2025,11,9.15,9.45,0,0.29999999999999893,3.2786885245901525,AYAM BERSIH - STANDARD,Terengganu,Kuala Nerus,Pasar Mini
2025-11-10,21104,1559,4.3,2025,11,4.3,4.3,0,0.0,0.0,KANGKUNG,Kedah,Baling,Pasar Mini
2025-11-10,20815,1559,4.99,2025,11,4.99,4.99,0,0.0,0.0,KANGKUNG,Perlis,Kangar,Pasar Mini
2025-11-10,17537,114,2.59,2025,11,2.99,3.1,1,-0.40000000000000036,-13.377926421404693,TOMATO,Terengganu,Kuala Terengganu,Pasar Mini
2025-11-10,21503,129,2.4,2025,11,2.4,2.4,0,0.0,0.0,BAWANG BESAR KUNING/HOLLAND,Pahang,Temerloh,Pasar Mini
2025-11-10,21465,1110,10.9,2025,11,11.5,10.6,0,-0.5999999999999996,-5.217391304347823,TELUR AYAM GRED B,Kedah,Kulim,Pasar Mini
2025-11-10,21901,1555,32.99,2025,11,36.99,32.99,0,-4.0,-10.813733441470667,UDANG PUTIH/VANNAMEI (TERNAK) (ANTARA 41 HINGGA 60 EKOR SEKILOGRAM),Johor,Johor Bahru,Pasar Mini
2025-11-10,21205,114,3.99,2025,11,3.99,3.99,0,0.0,0.0,TOMATO,Kelantan,Kota Bharu,Pasar Mini
2025-11-10,4582,1131,4.0,2025,11,4.0,4.0,0,0.0,0.0,UBI KENTANG IMPORT (CHINA),Pahang,Lipis,Pasar Mini
2025-11-10,17195,1555,33.0,2025,11,34.0,34.0,1,-1.0,-2.941176470588235,UDANG PUTIH/VANNAMEI (TERNAK) (ANTARA 41 HINGGA 60 EKOR SEKILOGRAM),W.P. Kuala Lumpur,Lembah Pantai,Kedai Runcit
2025-11-10,17039,1555,28.9,2025,11,27.9,28.9,0,1.0,3.584229390681004,UDANG PUTIH/VANNAMEI (TERNAK) (ANTARA 41 HINGGA 60 EKOR SEKILOGRAM),Perak,Kinta,Pasar Mini
2025-11-10,21337,1476,16.0,2025,11,16.0,16.0,0,0.0,0.0,IKAN KEMBUNG (ANTARA 8 HINGGA 12 EKOR SEKILOGRAM),Selangor,Petaling,Pasar Mini
2025-11-10,20875,129,3.5,2025,11,3.9,3.5,0,-0.3999999999999999,-10.256410256410255,BAWANG BESAR KUNING/HOLLAND,Terengganu,Besut,Kedai Runcit
2025-11-10,21216,1559,3.9,2025,11,1.9,4.9,1,2.0,105.26315789473684,KANGKUNG,Negeri Sembilan,Jelebu,Pasar Mini
2025-11-10,21842,129,3.5,2025,11,3.5,3.5,0,0.0,0.0,BAWANG BESAR KUNING/HOLLAND,Terengganu,Besut,Kedai Runcit
2025-11-11,20810,1110,12.0,2025,11,12.0,12.0,0,0.0,0.0,TELUR AYAM GRED B,Pulau Pinang,Seberang Perai Utara,Pasar Basah 
2025-11-11,17426,114,9.99,2025,11,9.99,9.99,0,0.0,0.0,TOMATO,Sarawak,Limbang,Hypermarket
2025-11-11,20811,1555,33.0,2025,11,35.0,33.0,0,-2.0,-5.714285714285714,UDANG PUTIH/VANNAMEI (TERNAK) (ANTARA 41 HINGGA 60 EKOR SEKILOGRAM),Pulau Pinang,Seberang Perai Utara,Pasar Basah 
2025-11-11,17428,1131,4.0,2025,11,4.0,4.0,0,0.0,0.0,UBI KENTANG IMPORT (CHINA),Kelantan,Kota Bharu,Pasar Basah 
2025-11-12,21863,114,10.9,2025,11,10.9,10.9,0,0.0,0.0,TOMATO,Sarawak,Sri Aman,Pasar Raya / Supermarket
2025-11-12,21084,1,9.1,2025,11,9.1,9.1,0,0.0,0.0,AYAM BERSIH - STANDARD,W.P. Kuala Lumpur,Wangsa Maju,Pasar Raya / Supermarket
2025-11-12,18691,1110,13.99,2025,11,13.99,13.99,0,0.0,0.0,TELUR AYAM GRED B,Johor,Johor Bahru,Pasar Mini
2025-11-13,17975,1476,13.5,2025,11,13.5,7.49,0,0.0,0.0,IKAN KEMBUNG (ANTARA 8 HINGGA 12 EKOR SEKILOGRAM),Sabah,Kota Kinabalu,Pasar Raya / Supermarket
2025-11-14,21592,1,7.49,2025,11,6.99,6.99,0,0.5,7.153075822603719,AYAM BERSIH - STANDARD,Kelantan,Kota Bharu,Pasar Raya / Supermarket
2025-11-14,3725,129,3.7,2025,11,3.7,3.7,0,0.0,0.0,BAWANG BESAR KUNING/HOLLAND,Sabah,Ranau,Pasar Basah 
2025-11-16,20956,129,4.5,2025,11,4.5,4.5,0,0.0,0.0,BAWANG BESAR KUNING/HOLLAND,Pahang,Bera,Pasar Raya / Supermarket
2025-11-17,21869,129,5.9,2025,11,5.9,5.9,0,0.0,0.0,BAWANG BESAR KUNING/HOLLAND,Sarawak,Lawas,Kedai Runcit
2025-11-17,21389,129,4.5,2025,11,4.5,4.5,0,0.0,0.0,BAWANG BESAR KUNING/HOLLAND,Perak,Manjung,Kedai Runcit
2025-11-17,21314,114,7.8,2025,11,7.8,7.8,0,0.0,0.0,TOMATO,Selangor,Kuala Selangor,Pasar Mini
2025-11-17,21773,1110,12.0,2025,11,12.0,11.7,0,0.0,0.0,TELUR AYAM GRED B,Kelantan,Kota Bharu,Pasar Mini
2025-11-17,21889,1555,36.9,2025,11,36.9,43.5,1,0.0,0.0,UDANG PUTIH/VANNAMEI (TERNAK) (ANTARA 41 HINGGA 60 EKOR SEKILOGRAM),Sabah,Penampang,Pasar Mini
2025-11-17,20844,114,3.1,2025,11,2.59,3.3,1,0.5100000000000002,19.691119691119702,TOMATO,Terengganu,Kuala Nerus,Pasar Mini
2025-11-17,21500,114,6.0,2025,11,5.5,8.0,1,0.5,9.090909090909092,TOMATO,Pahang,Rompin,Kedai Runcit
2025-11-17,21011,1559,12.99,2025,11,12.99,12.99,0,0.0,0.0,KANGKUNG,Pahang,Temerloh,Pasar Mini
2025-11-17,18561,129,4.9,2025,11,4.9,4.9,0,0.0,0.0,BAWANG BESAR KUNING/HOLLAND,Sarawak,Bekenu,Pasar Mini
2025-11-17,21757,1110,11.9,2025,11,11.6,12.9,1,0.3000000000000007,2.5862068965517304,TELUR AYAM GRED B,Kelantan,Pasir Mas,Kedai Runcit
2025-11-17,21911,1131,4.5,2025,11,4.5,4.5,0,0.0,0.0,UBI KENTANG IMPORT (CHINA),Johor,Kluang,Pasar Mini
2025-11-17,20843,114,9.0,2025,11,8.0,8.0,0,1.0,12.5,TOMATO,Terengganu,Kuala Terengganu,Kedai Runcit
2025-11-17,21045,1555,35.0,2025,11,28.0,35.0,0,7.0,25.0,UDANG PUTIH/VANNAMEI (TERNAK) (ANTARA 41 HINGGA 60 EKOR SEKILOGRAM),Pahang,Pekan,Kedai Runcit
2025-11-17,20946,1555,36.0,2025,11,34.0,37.0,1,2.0,5.88235294117647,UDANG PUTIH/VANNAMEI (TERNAK) (ANTARA 41 HINGGA 60 EKOR SEKILOGRAM),Johor,Muar,Pasar Mini
2025-11-17,20832,1110,10.45,2025,11,11.3,12.8,1,-0.8500000000000014,-7.522123893805322,TELUR AYAM GRED B,Terengganu,Kuala Terengganu,Pasar Raya / Supermarket
2025-11-17,15881,1110,11.4,2025,11,11.4,11.4,0,0.0,0.0,TELUR AYAM GRED B,Terengganu,Kuala Nerus,Pasar Mini
2025-11-17,21092,1131,4.5,2025,11,4.0,4.5,0,0.5,12.5,UBI KENTANG IMPORT (CHINA),Johor,Johor Bahru,Kedai Runcit
2025-11-17,20892,1559,10.0,2025,11,10.0,10.0,0,0.0,0.0,KANGKUNG,Perlis,Padang Besar,Pasar Mini
2025-11-17,21204,114,6.0,2025,11,6.0,6.0,0,0.0,0.0,TOMATO,Kelantan,Kota Bharu,Pasar Mini
2025-11-17,21092,114,4.5,2025,11,4.5,4.0,0,0.0,0.0,TOMATO,Johor,Johor Bahru,Kedai Runcit
2025-11-17,11727,114,8.0,2025,11,10.0,10.0,1,-2.0,-20.0,TOMATO,Sabah,Tenom,Pasar Basah 
2025-11-17,11727,129,5.0,2025,11,7.0,7.0,1,-2.0,-28.57142857142857,BAWANG BESAR KUNING/HOLLAND,Sabah,Tenom,Pasar Basah 
2025-11-17,8544,1131,2.2,2025,11,2.2,2.3,1,0.0,0.0,UBI KENTANG IMPORT (CHINA),Sabah,Kota Marudu,Kedai Runcit
2025-11-17,18325,1476,9.9,2025,11,9.9,9.9,0,0.0,0.0,IKAN KEMBUNG (ANTARA 8 HINGGA 12 EKOR SEKILOGRAM),Sarawak,Tanjung Manis,Pasar Mini
2025-11-17,22038,1,8.99,2025,11,8.99,8.99,0,0.0,0.0,AYAM BERSIH - STANDARD,Pulau Pinang,Seberang Perai Utara,Pasar Mini
2025-11-17,18016,129,2.49,2025,11,2.49,2.49,0,0.0,0.0,BAWANG BESAR KUNING/HOLLAND,Terengganu,Kuala Terengganu,Pasar Mini
2025-11-17,2286,129,4.5,2025,11,4.5,4.5,0,0.0,0.0,BAWANG BESAR KUNING/HOLLAND,Kelantan,Gua Musang,Kedai Runcit
2025-11-17,21690,1559,4.9,2025,11,3.9,2.9,0,1.0000000000000004,25.641025641025657,KANGKUNG,Pulau Pinang,Seberang Perai Utara,Pasar Mini
2025-11-17,20780,1,9.5,2025,11,9.5,9.6,1,0.0,0.0,AYAM BERSIH - STANDARD,Johor,Kluang,Kedai Runcit
2025-11-18,18691,129,4.99,2025,11,4.99,4.99,0,0.0,0.0,BAWANG BESAR KUNING/HOLLAND,Johor,Johor Bahru,Pasar Mini
2025-11-18,4097,1131,3.5,2025,11,3.5,3.5,0,0.0,0.0,UBI KENTANG IMPORT (CHINA),W.P. Kuala Lumpur,Titiwangsa,Pasar Basah 
2025-11-18,11595,1131,4.0,2025,11,4.0,4.0,0,0.0,0.0,UBI KENTANG IMPORT (CHINA),Selangor,Sepang,Pasar Basah 
2025-11-19,17854,129,4.1,2025,11,4.1,4.1,0,0.0,0.0,BAWANG BESAR KUNING/HOLLAND,Sabah,Tawau,Pasar Raya / Supermarket
2025-11-19,14661,1476,19.9,2025,11,18.8,25.9,1,1.0999999999999979,5.851063829787222,IKAN KEMBUNG (ANTARA 8 HINGGA 12 EKOR SEKILOGRAM),Selangor,Petaling,Hypermarket
2025-11-20,18691,1559,4.99,2025,11,4.99,4.99,0,0.0,0.0,KANGKUNG,Johor,Johor Bahru,Pasar Mini
2025-11-20,21084,114,4.99,2025,11,4.99,4.99,0,0.0,0.0,TOMATO,W.P. Kuala Lumpur,Wangsa Maju,Pasar Raya / Supermarket
2025-11-21,729,1559,8.9,2025,11,8.9,8.9,0,0.0,0.0,KANGKUNG,Kelantan,Kota Bharu,Hypermarket
2025-11-21,21084,1559,5.99,2025,11,5.99,5.99,0,0.0,0.0,KANGKUNG,W.P. Kuala Lumpur,Wangsa Maju,Pasar Raya / Supermarket
2025-11-21,20956,1131,3.5,2025,11,3.5,3.5,0,0.0,0.0,UBI KENTANG IMPORT (CHINA),Pahang,Bera,Pasar Raya / Supermarket
2025-11-21,17098,1555,38.4,2025,11,32.5,38.4,0,5.899999999999999,18.15384615384615,UDANG PUTIH/VANNAMEI (TERNAK) (ANTARA 41 HINGGA 60 EKOR SEKILOGRAM),Sabah,Putatan,Pasar Raya / Supermarket
2025-11-23,18691,1,9.59,2025,11,9.59,9.59,0,0.0,0.0,AYAM BERSIH - STANDARD,Johor,Johor Bahru,Pasar Mini
2025-11-24,21497,114,6.0,2025,11,6.0,6.0,0,0.0,0.0,TOMATO,Pahang,Kuantan,Kedai Runcit
2025-11-24,21500,1110,12.0,2025,11,13.5,12.0,0,-1.5,-11.11111111111111,TELUR AYAM GRED B,Pahang,Rompin,Kedai Runcit
2025-11-24,21807,1559,6.5,2025,11,6.3,8.0,1,0.20000000000000018,3.174603174603177,KANGKUNG,Pahang,Rompin,Kedai Runcit
2025-11-24,21304,114,7.0,2025,11,7.0,10.0,1,0.0,0.0,TOMATO,Selangor,Petaling,Pasar Mini
2025-11-24,18056,1555,39.0,2025,11,39.0,40.0,1,0.0,0.0,UDANG PUTIH/VANNAMEI (TERNAK) (ANTARA 41 HINGGA 60 EKOR SEKILOGRAM),Johor,Kota Tinggi,Pasar Mini
2025-11-24,873,114,5.9,2025,11,5.5,5.9,0,0.40000000000000036,7.27272727272728,TOMATO,Sabah,Tenom,Pasar Raya / Supermarket
2025-11-24,21625,114,5.0,2025,11,5.0,5.0,0,0.0,0.0,TOMATO,W.P. Kuala Lumpur,Bandar Tun Razak,Pasar Mini
2025-11-24,21827,1110,11.9,2025,11,11.9,11.9,0,0.0,0.0,TELUR AYAM GRED B,Johor,Johor Bahru,Pasar Mini
2025-11-24,21703,114,4.89,2025,11,4.89,4.89,0,0.0,0.0,TOMATO,W.P. Kuala Lumpur,Segambut,Pasar Raya / Supermarket
2025-11-24,21548,1110,18.0,2025,11,18.0,18.0,0,0.0,0.0,TELUR AYAM GRED B,Sarawak,Limbang,Kedai Runcit
2025-11-24,21010,1559,4.9,2025,11,4.9,6.9,1,0.0,0.0,KANGKUNG,Pahang,Temerloh,Pasar Mini
2025-11-24,14958,129,3.9,2025,11,3.9,3.9,0,0.0,0.0,BAWANG BESAR KUNING/HOLLAND,Perlis,Arau,Pasar Mini
2025-11-24,21453,1110,13.7,2025,11,13.7,11.6,0,0.0,0.0,TELUR AYAM GRED B,W.P. Kuala Lumpur,Setiawangsa,Pasar Mini
2025-11-24,20990,129,2.4,2025,11,2.6,2.6,1,-0.20000000000000018,-7.692307692307699,BAWANG BESAR KUNING/HOLLAND,Perak,Kinta,Pasar Mini
2025-11-24,20844,1131,2.29,2025,11,2.49,2.29,0,-0.20000000000000018,-8.032128514056232,UBI KENTANG IMPORT (CHINA),Terengganu,Kuala Nerus,Pasar Mini
2025-11-24,21020,1476,15.9,2025,11,17.9,14.9,0,-1.9999999999999982,-11.17318435754189,IKAN KEMBUNG (ANTARA 8 HINGGA 12 EKOR SEKILOGRAM),Pahang,Lipis,Pasar Mini
2025-11-24,21834,1131,2.6,2025,11,2.6,2.6,0,0.0,0.0,UBI KENTANG IMPORT (CHINA),Negeri Sembilan,Kuala Pilah,Pasar Mini
2025-11-24,16494,1110,12.5,2025,11,14.0,12.5,0,-1.5,-10.714285714285714,TELUR AYAM GRED B,Pulau Pinang,Timur Laut,Kedai Runcit
2025-11-24,20938,129,6.0,2025,11,6.0,6.0,0,0.0,0.0,BAWANG BESAR KUNING/HOLLAND,Johor,Kota Tinggi,Kedai Runcit
2025-11-24,16813,1110,11.5,2025,11,11.9,11.5,0,-0.40000000000000036,-3.3613445378151288,TELUR AYAM GRED B,Johor,Johor Bahru,Pasar Mini
2025-11-24,21891,129,5.0,2025,11,5.0,5.0,0,0.0,0.0,BAWANG BESAR KUNING/HOLLAND,Negeri Sembilan,Kuala Pilah,Kedai Runcit
2025-11-24,21944,1,8.9,2025,11,9.3,8.9,0,-0.40000000000000036,-4.3010752688172085,AYAM BERSIH - STANDARD,Johor,Mersing,Pasar Mini
2025-11-24,21558,1110,13.0,2025,11,13.0,13.0,0,0.0,0.0,TELUR AYAM GRED B,Terengganu,Kuala Terengganu,Kedai Runcit
2025-11-24,17864,129,5.0,2025,11,5.0,5.0,0,0.0,0.0,BAWANG BESAR KUNING/HOLLAND,Kelantan,Gua Musang,Kedai Runcit
2025-11-24,4234,1131,3.9,2025,11,3.9,3.9,0,0.0,0.0,UBI KENTANG IMPORT (CHINA),Pulau Pinang,Seberang Perai Utara,Pasar Mini
2025-11-24,17863,1555,33.0,2025,11,33.0,33.0,0,0.0,0.0,UDANG PUTIH/VANNAMEI (TERNAK) (ANTARA 41 HINGGA 60 EKOR SEKILOGRAM),Kelantan,Gua Musang,Kedai Runcit
2025-11-24,17831,1131,2.59,2025,11,2.59,2.59,0,0.0,0.0,UBI KENTANG IMPORT (CHINA),Sabah,Tambunan,Pasar Raya / Supermarket
2025-11-24,20712,129,4.75,2025,11,4.75,4.75,0,0.0,0.0,BAWANG BESAR KUNING/HOLLAND,Sabah,Nabawan,Pasar Raya / Supermarket
2025-11-24,17707,1110,15.0,2025,11,15.0,15.0,0,0.0,0.0,TELUR AYAM GRED B,Sarawak,Song,Kedai Runcit
2025-11-24,18716,1476,17.99,2025,11,17.99,17.99,0,0.0,0.0,IKAN KEMBUNG (ANTARA 8 HINGGA 12 EKOR SEKILOGRAM),W.P. Kuala Lumpur,Bandar Tun Razak,Pasar Raya / Supermarket
2025-11-24,4936,129,3.9,2025,11,3.9,3.9,0,0.0,0.0,BAWANG BESAR KUNING/HOLLAND,Sarawak,Meradong,Kedai Runcit
2025-11-25,17854,1131,2.7,2025,11,2.7,2.7,0,0.0,0.0,UBI KENTANG IMPORT (CHINA),Sabah,Tawau,Pasar Raya / Supermarket
2025-11-25,21084,1131,3.9,2025,11,3.9,3.9,0,0.0,0.0,UBI KENTANG IMPORT (CHINA),W.P. Kuala Lumpur,Wangsa Maju,Pasar Raya / Supermarket
2025-11-26,17987,1555,42.99,2025,11,42.99,42.99,0,0.0,0.0,UDANG PUTIH/VANNAMEI (TERNAK) (ANTARA 41 HINGGA 60 EKOR SEKILOGRAM),Sarawak,Kuching,Hypermarket
2025-11-26,21733,1,8.29,2025,11,8.29,8.29,0,0.0,0.0,AYAM BERSIH - STANDARD,W.P. Kuala Lumpur,Seputeh,Pasar Raya / Supermarket
2025-11-26,21965,1555,29.0,2025,11,29.0,29.0,0,0.0,0.0,UDANG PUTIH/VANNAMEI (TERNAK) (ANTARA 41 HINGGA 60 EKOR SEKILOGRAM),Sabah,Beaufort,Pasar Raya / Supermarket
2025-11-27,17292,129,2.59,2025,11,2.59,2.59,0,0.0,0.0,BAWANG BESAR KUNING/HOLLAND,Sabah,Ranau,Pasar Raya / Supermarket
2025-11-27,3725,1476,15.0,2025,11,15.0,15.0,0,0.0,0.0,IKAN KEMBUNG (ANTARA 8 HINGGA 12 EKOR SEKILOGRAM),Sabah,Ranau,Pasar Basah 
2025-11-27,17987,114,5.49,2025,11,5.49,6.39,1,0.0,0.0,TOMATO,Sarawak,Kuching,Hypermarket
2025-11-27,20877,1559,7.6,2025,11,7.6,7.6,0,0.0,0.0,KANGKUNG,W.P. Kuala Lumpur,Segambut,Pasar Raya / Supermarket
2025-11-29,17987,1110,14.99,2025,11,14.99,14.99,0,0.0,0.0,TELUR AYAM GRED B,Sarawak,Kuching,Hypermarket
2025-11-29,11630,1131,3.9,2025,11,3.9,3.9,0,0.0,0.0,UBI KENTANG IMPORT (CHINA),W.P. Kuala Lumpur,Kepong,Pasar Raya / Supermarket
2025-11-30,3725,1131,3.7,2025,11,3.7,3.7,0,0.0,0.0,UBI KENTANG IMPORT (CHINA),Sabah,Ranau,Pasar Basah 
2025-11-30,4203,1110,12.0,2025,11,12.0,11.1,0,0.0,0.0,TELUR AYAM GRED B,Pulau Pinang,Seberang Perai Tengah,Pasar Basah 
2025-12-01,20889,1110,11.5,2025,12,11.5,12.9,1,0.0,0.0,TELUR AYAM GRED B,Kelantan,Pasir Mas,Pasar Mini
2025-12-01,21930,129,2.9,2025,12,2.9,2.9,0,0.0,0.0,BAWANG BESAR KUNING/HOLLAND,Johor,Segamat,Pasar Mini
2025-12-01,21693,114,6.8,2025,12,6.8,10.0,1,0.0,0.0,TOMATO,Sarawak,Bau,Pasar Mini
2025-12-01,21596,114,6.1,2025,12,3.3,6.1,0,2.8,84.84848484848484,TOMATO,Terengganu,Marang,Pasar Mini
2025-12-01,1811,1131,3.8,2025,12,3.3,3.3,0,0.5,15.151515151515152,UBI KENTANG IMPORT (CHINA),Perlis,Padang Besar,Kedai Runcit
2025-12-01,21737,1555,28.5,2025,12,28.0,28.0,0,0.5,1.7857142857142856,UDANG PUTIH/VANNAMEI (TERNAK) (ANTARA 41 HINGGA 60 EKOR SEKILOGRAM),Pulau Pinang,Seberang Perai Utara,Pasar Mini
2025-12-01,17864,1131,6.0,2025,12,6.0,5.5,0,0.0,0.0,UBI KENTANG IMPORT (CHINA),Kelantan,Gua Musang,Kedai Runcit
2025-12-01,17852,114,8.5,2025,12,9.5,6.9,0,-1.0,-10.526315789473683,TOMATO,Sabah,Tawau,Pasar Mini
2025-12-01,21524,1131,3.5,2025,12,3.5,3.5,0,0.0,0.0,UBI KENTANG IMPORT (CHINA),Melaka,Melaka Tengah,Pasar Mini
2025-12-01,18039,1110,10.9,2025,12,10.9,10.9,0,0.0,0.0,TELUR AYAM GRED B,Pulau Pinang,Seberang Perai Selatan,Kedai Runcit
2025-12-01,14108,1559,7.5,2025,12,7.5,7.5,0,0.0,0.0,KANGKUNG,Sarawak,Marudi,Kedai Runcit
2025-12-01,21838,129,3.5,2025,12,3.5,3.5,0,0.0,0.0,BAWANG BESAR KUNING/HOLLAND,Negeri Sembilan,Kuala Pilah,Pasar Mini
2025-12-01,6016,129,4.0,2025,12,4.0,4.0,0,0.0,0.0,BAWANG BESAR KUNING/HOLLAND,Terengganu,Kuala Terengganu,Kedai Runcit
2025-12-01,20976,129,2.4,2025,12,2.4,2.4,0,0.0,0.0,BAWANG BESAR KUNING/HOLLAND,Perak,Perak Tengah,Pasar Mini
2025-12-01,22066,1131,2.99,2025,12,2.99,2.99,0,0.0,0.0,UBI KENTANG IMPORT (CHINA),Pulau Pinang,Seberang Perai Utara,Pasar Mini
2025-12-01,21536,1131,2.3,2025,12,2.3,2.3,0,0.0,0.0,UBI KENTANG IMPORT (CHINA),Melaka,Jasin,Pasar Mini
2025-12-01,21015,1131,4.0,2025,12,4.0,4.0,0,0.0,0.0,UBI KENTANG IMPORT (CHINA),Pahang,Temerloh,Pasar Mini
2025-12-01,21832,1555,38.0,2025,12,38.0,38.0,0,0.0,0.0,UDANG PUTIH/VANNAMEI (TERNAK) (ANTARA 41 HINGGA 60 EKOR SEKILOGRAM),Negeri Sembilan,Kuala Pilah,Pasar Mini
2025-12-01,21761,1131,5.0,2025,12,5.0,5.0,0,0.0,0.0,UBI KENTANG IMPORT (CHINA),Kelantan,Kota Bharu,Pasar Mini
2025-12-01,21216,1131,3.0,2025,12,3.0,3.0,0,0.0,0.0,UBI KENTANG IMPORT (CHINA),Negeri Sembilan,Jelebu,Pasar Mini
2025-12-01,15576,1110,12.5,2025,12,11.5,13.0,1,1.0,8.695652173913043,TELUR AYAM GRED B,Terengganu,Kemaman,Pasar Mini
2025-12-01,17386,1,7.99,2025,12,8.19,7.99,0,-0.1999999999999993,-2.4420024420024333,AYAM BERSIH - STANDARD,Pulau Pinang,Seberang Perai Selatan,Pasar Mini
2025-12-01,21417,129,3.49,2025,12,2.9,3.49,0,0.5900000000000003,20.344827586206907,BAWANG BESAR KUNING/HOLLAND,Pulau Pinang,Seberang Perai Selatan,Pasar Mini
2025-12-01,21596,1131,2.29,2025,12,2.49,2.29,0,-0.20000000000000018,-8.032128514056232,UBI KENTANG IMPORT (CHINA),Terengganu,Marang,Pasar Mini
2025-12-01,20906,129,5.5,2025,12,5.5,5.5,0,0.0,0.0,BAWANG BESAR KUNING/HOLLAND,Sabah,Kimanis,Pasar Mini
2025-12-01,21924,1555,35.0,2025,12,37.0,35.0,0,-2.0,-5.405405405405405,UDANG PUTIH/VANNAMEI (TERNAK) (ANTARA 41 HINGGA 60 EKOR SEKILOGRAM),Johor,Pontian,Pasar Mini
2025-12-01,21717,129,2.4,2025,12,2.4,2.4,0,0.0,0.0,BAWANG BESAR KUNING/HOLLAND,Pahang,Bentong,Pasar Mini
2025-12-01,21058,1131,3.0,2025,12,3.0,3.0,0,0.0,0.0,UBI KENTANG IMPORT (CHINA),Pahang,Kuantan,Pasar Mini
2025-12-03,5003,1476,15.0,2025,12,23.0,25.0,1,-8.0,-34.78260869565217,IKAN KEMBUNG (ANTARA 8 HINGGA 12 EKOR SEKILOGRAM),Sarawak,Bekenu,Pasar Basah 
2025-12-05,20883,1555,45.9,2025,12,45.9,45.9,0,0.0,0.0,UDANG PUTIH/VANNAMEI (TERNAK) (ANTARA 41 HINGGA 60 EKOR SEKILOGRAM),Selangor,Petaling Jaya,Pasar Raya / Supermarket
2025-12-06,2758,1110,13.5,2025,12,13.5,13.5,0,0.0,0.0,TELUR AYAM GRED B,Kedah,Langkawi,Pasar Basah 
2025-12-06,2213,1131,4.0,2025,12,4.0,4.0,0,0.0,0.0,UBI KENTANG IMPORT (CHINA),Pulau Pinang,Timur Laut,Pasar Basah 
2025-12-06,17968,1559,7.5,2025,12,3.95,8.5,1,3.55,89.87341772151898,KANGKUNG,Terengganu,Dungun,Pasar Raya / Supermarket
2025-12-07,21200,1476,7.9,2025,12,7.9,14.99,1,0.0,0.0,IKAN KEMBUNG (ANTARA 8 HINGGA 12 EKOR SEKILOGRAM),Sarawak,Kuching,Pasar Raya / Supermarket
2025-12-08,6772,1559,6.0,2025,12,6.0,6.0,0,0.0,0.0,KANGKUNG,Negeri Sembilan,Rembau,Pasar Mini
2025-12-08,18489,1476,16.0,2025,12,18.0,16.0,0,-2.0,-11.11111111111111,IKAN KEMBUNG (ANTARA 8 HINGGA 12 EKOR SEKILOGRAM),Selangor,Petaling,Pasar Mini
2025-12-08,21332,129,3.99,2025,12,3.99,3.99,0,0.0,0.0,BAWANG BESAR KUNING/HOLLAND,Selangor,Sepang,Pasar Mini
2025-12-08,21490,1110,12.0,2025,12,12.0,12.0,0,0.0,0.0,TELUR AYAM GRED B,Pahang,Jerantut,Kedai Runcit
2025-12-08,21904,1131,3.9,2025,12,3.9,3.9,0,0.0,0.0,UBI KENTANG IMPORT (CHINA),Johor,Kluang,Pasar Mini
2025-12-08,21693,1476,7.8,2025,12,11.99,7.8,0,-4.19,-34.945788156797335,IKAN KEMBUNG (ANTARA 8 HINGGA 12 EKOR SEKILOGRAM),Sarawak,Bau,Pasar Mini
2025-12-08,17800,1110,12.5,2025,12,12.0,14.0,1,0.5,4.166666666666666,TELUR AYAM GRED B,Terengganu,Kemaman,Kedai Runcit
2025-12-08,10715,1131,3.5,2025,12,3.5,3.5,0,0.0,0.0,UBI KENTANG IMPORT (CHINA),Melaka,Alor Gajah,Pasar Mini
2025-12-08,17095,1476,18.99,2025,12,18.99,18.99,0,0.0,0.0,IKAN KEMBUNG (ANTARA 8 HINGGA 12 EKOR SEKILOGRAM),Johor,Johor Bahru,Pasar Mini
2025-12-08,21300,129,2.5,2025,12,2.5,3.0,1,0.0,0.0,BAWANG BESAR KUNING/HOLLAND,Selangor,Petaling,Pasar Mini
2025-12-08,2739,1110,13.2,2025,12,12.3,14.1,1,0.8999999999999986,7.317073170731696,TELUR AYAM GRED B,Kedah,Langkawi,Pasar Mini
2025-12-08,20778,1,8.5,2025,12,8.5,7.7,0,0.0,0.0,AYAM BERSIH - STANDARD,Johor,Kluang,Pasar Mini
2025-12-08,21194,1110,15.3,2025,12,12.6,15.3,0,2.700000000000001,21.428571428571438,TELUR AYAM GRED B,Sarawak,Kuching,Pasar Mini
2025-12-08,20931,129,2.4,2025,12,2.6,2.4,0,-0.20000000000000018,-7.692307692307699,BAWANG BESAR KUNING/HOLLAND,Johor,Mersing,Pasar Mini
2025-12-08,21092,129,4.5,2025,12,4.5,4.0,0,0.0,0.0,BAWANG BESAR KUNING/HOLLAND,Johor,Johor Bahru,Kedai Runcit
2025-12-08,21104,1131,3.2,2025,12,3.2,3.2,0,0.0,0.0,UBI KENTANG IMPORT (CHINA),Kedah,Baling,Pasar Mini
2025-12-08,20954,1131,3.0,2025,12,3.0,4.0,1,0.0,0.0,UBI KENTANG IMPORT (CHINA),Pahang,Bera,Kedai Runcit
2025-12-08,21836,114,5.5,2025,12,6.0,6.0,1,-0.5,-8.333333333333332,TOMATO,Negeri Sembilan,Bahau,Pasar Mini
2025-12-08,21614,1110,13.5,2025,12,13.5,13.5,0,0.0,0.0,TELUR AYAM GRED B,W.P. Kuala Lumpur,Bukit Bintang,Pasar Mini
